Day Of Week,District,Hour,Incident Number,Lat,Location,Long,Month,Number of Records,Occurred On Date,Offense Code,Offense Code Group,Offense Description,Reporting Area,Shooting,Street,Ucr Part,Year
Sunday,E5,12,I172050995,42.29122865,"(42.29122865, -71.12958221)",-71.12958221,6,1,6/25/2017 12:19:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,662,,COTTON ST,Part One,2017
Sunday,E5,21,I172048868,42.29100743,"(42.29100743, -71.12027829)",-71.12027829,6,1,6/18/2017 9:11:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,941,,BROOKWAY TER,Part One,2017
Sunday,A1,1,I172057523,42.35251005,"(42.35251005, -71.06719166)",-71.06719166,7,1,7/16/2017 1:40:00 AM,724,Auto Theft,AUTO THEFT,118,,BOYLSTON ST,Part One,2017
Sunday,A1,1,I172061816,42.35540738,"(42.35540738, -71.06312433)",-71.06312433,7,1,7/30/2017 1:37:00 AM,301,Robbery,ROBBERY - STREET,119,,TREMONT ST,Part One,2017
Sunday,A1,3,I172057459,42.36179428,"(42.36179428, -71.05711270)",-71.0571127,7,1,7/16/2017 3:51:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,78,,HANOVER ST,Part One,2017
Sunday,A1,8,I172059716,42.3666696,"(42.36666960, -71.05900199)",-71.05900199,7,1,7/23/2017 8:36:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,61,,CAUSEWAY ST,Part One,2017
Sunday,A1,9,I172053814,42.36037474,"(42.36037474, -71.06868391)",-71.06868391,7,1,7/2/2017 9:04:00 AM,724,Auto Theft,AUTO THEFT,66,,GROVE ST,Part One,2017
Sunday,A1,12,I172053252,42.35143483,"(42.35143483, -71.06969334)",-71.06969334,7,1,7/2/2017 12:55:00 PM,724,Auto Theft,AUTO THEFT,120,,PARK PLZ,Part One,2017
Sunday,A1,12,I172068120,42.35143483,"(42.35143483, -71.06969334)",-71.06969334,7,1,7/23/2017 12:34:00 PM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,120,,PARK PLZ,Part One,2017
Sunday,A1,14,I172061942,42.36423881,"(42.36423881, -71.05556016)",-71.05556016,7,1,7/30/2017 2:36:00 PM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,84,,SALEM ST,Part One,2017
Sunday,A1,16,I172062032,42.35878756,"(42.35878756, -71.07093025)",-71.07093025,7,1,7/30/2017 4:15:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,66,,PINCKNEY ST,Part One,2017
Sunday,A1,22,I172055562,42.35997967,"(42.35997967, -71.05474135)",-71.05474135,7,1,7/9/2017 10:46:00 PM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,94,,FANEUIL HALL MARKETPLACE,Part One,2017
Sunday,A1,23,I172059926,42.35997967,"(42.35997967, -71.05474135)",-71.05474135,7,1,7/23/2017 11:51:00 PM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,93,,FANEUIL HALL MARKETPLACE,Part One,2017
Sunday,A15,18,I172060092,42.38353743,"(42.38353743, -71.07191076)",-71.07191076,7,1,7/23/2017 6:00:00 PM,724,Auto Theft,AUTO THEFT,51,,MAIN ST,Part One,2017
Sunday,A7,1,I172057558,42.3523119,"(42.35231190, -71.06370510)",-71.0637051,7,1,7/16/2017 1:00:00 AM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,117,,BOYLSTON ST,Part One,2017
Sunday,A7,16,I172059820,42.37495129,"(42.37495129, -71.03587934)",-71.03587934,7,1,7/23/2017 4:34:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,22,,HAVRE ST,Part One,2017
Sunday,B2,0,I172053662,42.32410157,"(42.32410157, -71.08694241)",-71.08694241,7,1,7/2/2017 12:00:00 AM,724,Auto Theft,AUTO THEFT,294,,CIRCUIT ST,Part One,2017
Sunday,B2,0,I172053181,42.32950195,"(42.32950195, -71.09971911)",-71.09971911,7,1,7/2/2017 12:27:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,586,,HILLSIDE ST,Part One,2017
Sunday,B2,4,I172053188,42.33606304,"(42.33606304, -71.10782832)",-71.10782832,7,1,7/2/2017 4:09:00 AM,724,Auto Theft,AUTO THEFT,612,,FRANCIS ST,Part One,2017
Sunday,B2,9,I172059722,42.31915263,"(42.31915263, -71.07189822)",-71.07189822,7,1,7/23/2017 9:51:00 AM,724,Auto Theft,AUTO THEFT,260,,HARLOW ST,Part One,2017
Sunday,B2,12,I172061916,42.31483407,"(42.31483407, -71.09976769)",-71.09976769,7,1,7/30/2017 12:25:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,328,,SCHOOL ST,Part One,2017
Sunday,B2,13,I172057592,42.31741922,"(42.31741922, -71.09567995)",-71.09567995,7,1,7/16/2017 1:05:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,306,,COBDEN ST,Part One,2017
Sunday,B2,14,I172055433,42.33146597,"(42.33146597, -71.10693813)",-71.10693813,7,1,7/9/2017 2:09:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,605,,HILLSIDE ST,Part One,2017
Sunday,B2,15,I172061991,42.30238064,"(42.30238064, -71.08711830)",-71.0871183,7,1,7/30/2017 3:01:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,566,,FRANKLIN PARK RD,Part One,2017
Sunday,B2,17,I172062211,42.30639716,"(42.30639716, -71.08349251)",-71.08349251,7,1,7/30/2017 5:30:00 PM,724,Auto Theft,AUTO THEFT,330,,SUPPLE RD,Part One,2017
Sunday,B2,19,I172055625,42.33017991,"(42.33017991, -71.09198389)",-71.09198389,7,1,7/9/2017 7:00:00 PM,724,Auto Theft,AUTO THEFT,291,,ROXBURY ST,Part One,2017
Sunday,B2,19,I172059868,42.31878339,"(42.31878339, -71.09074228)",-71.09074228,7,1,7/23/2017 7:09:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,305,,WALNUT AVE,Part One,2017
Sunday,B2,21,I172062135,42.31202047,"(42.31202047, -71.08851632)",-71.08851632,7,1,7/30/2017 9:00:00 PM,724,Auto Theft,AUTO THEFT,317,,RUTHVEN ST,Part One,2017
Sunday,B3,1,I172057441,42.29926303,"(42.29926303, -71.07626513)",-71.07626513,7,1,7/16/2017 1:44:00 AM,361,Robbery,ROBBERY - OTHER,454,,RIPLEY RD,Part One,2017
Sunday,B3,3,I172061835,42.27934055,"(42.27934055, -71.09130505)",-71.09130505,7,1,7/30/2017 3:54:00 AM,301,Robbery,ROBBERY - STREET,427,,EVELYN ST,Part One,2017
Sunday,B3,18,I172060426,42.27246009,"(42.27246009, -71.10352421)",-71.10352421,7,1,7/23/2017 6:00:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,474,,ITASCA ST,Part One,2017
Sunday,B3,21,I172053639,42.3045083,"(42.30450830, -71.08075871)",-71.08075871,7,1,7/2/2017 9:45:00 PM,724,Auto Theft,AUTO THEFT,459,,POWELLTON RD,Part One,2017
Sunday,B3,21,I172053399,42.30136116,"(42.30136116, -71.08290897)",-71.08290897,7,1,7/2/2017 9:33:00 PM,311,Robbery,ROBBERY - COMMERCIAL,458,,ELLINGTON ST,Part One,2017
Sunday,B3,22,I172054490,42.28378886,"(42.28378886, -71.07666377)",-71.07666377,7,1,7/2/2017 10:00:00 PM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,434,,ARMANDINE ST,Part One,2017
Sunday,B3,23,I172053681,42.2752767,"(42.27527670, -71.09554245)",-71.09554245,7,1,7/2/2017 11:30:00 PM,301,Robbery,ROBBERY - STREET,472,,ALMONT ST,Part One,2017
Sunday,C11,0,I172061921,42.30682138,"(42.30682138, -71.06030035)",-71.06030035,7,1,7/30/2017 12:30:00 AM,724,Auto Theft,AUTO THEFT,347,,HECLA ST,Part One,2017
Sunday,C11,12,I172055383,42.30983229,"(42.30983229, -71.06817322)",-71.06817322,7,1,7/9/2017 12:22:05 PM,724,Auto Theft,AUTO THEFT,333,,BELLEVUE ST,Part One,2017
Sunday,C11,18,I172053340,42.29282031,"(42.29282031, -71.06232824)",-71.06232824,7,1,7/2/2017 6:25:00 PM,311,Robbery,ROBBERY - COMMERCIAL,396,,DORCHESTER AVE,Part One,2017
Sunday,C11,21,I172053670,42.29910777,"(42.29910777, -71.06829572)",-71.06829572,7,1,7/2/2017 9:00:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,357,,BLOOMFIELD ST,Part One,2017
Sunday,C11,23,I172055533,42.29506405,"(42.29506405, -71.05672533)",-71.05672533,7,1,7/9/2017 11:46:00 PM,361,Robbery,ROBBERY - OTHER,364,,CENTRE ST,Part One,2017
Sunday,C6,5,I172057833,42.33059431,"(42.33059431, -71.05483844)",-71.05483844,7,1,7/16/2017 5:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,193,,DORCHESTER ST,Part One,2017
Sunday,C6,16,I172062519,42.33398889,"(42.33398889, -71.03260574)",-71.03260574,7,1,7/30/2017 4:00:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,231,,E FIFTH ST,Part One,2017
Sunday,C6,16,I172058110,42.32476494,"(42.32476494, -71.05340359)",-71.05340359,7,1,7/16/2017 4:30:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,914,,MONSIGNOR DENNIS F O'CALL,Part One,2017
Sunday,C6,18,I172060435,42.33824777,"(42.33824777, -71.02965617)",-71.02965617,7,1,7/23/2017 6:43:00 PM,724,Auto Theft,AUTO THEFT,223,,E FIRST ST,Part One,2017
Sunday,C6,19,I172058504,42.33650002,"(42.33650002, -71.03545325)",-71.03545325,7,1,7/16/2017 7:00:00 PM,724,Auto Theft,AUTO THEFT,222,,E THIRD ST,Part One,2017
Sunday,D14,17,I172057608,42.35199203,"(42.35199203, -71.12223341)",-71.12223341,7,1,7/16/2017 5:06:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,798,,COMMONWEALTH AVE,Part One,2017
Sunday,D4,1,I172059681,42.34107005,"(42.34107005, -71.08255287)",-71.08255287,7,1,7/23/2017 1:45:00 AM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,284,,MASSACHUSETTS AVE,Part One,2017
Sunday,D4,2,I172057461,42.33511904,"(42.33511904, -71.07491710)",-71.0749171,7,1,7/16/2017 2:50:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,171,,HARRISON AVE,Part One,2017
Sunday,D4,11,I172062141,42.35010735,"(42.35010735, -71.08545637)",-71.08545637,7,1,7/30/2017 11:00:00 AM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,140,,COMMONWEALTH AVE,Part One,2017
Sunday,D4,11,I172061904,42.33738014,"(42.33738014, -71.08388901)",-71.08388901,7,1,7/30/2017 11:02:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,285,,TREMONT ST,Part One,2017
Sunday,D4,12,I172059809,42.35067063,"(42.35067063, -71.07520557)",-71.07520557,7,1,7/23/2017 12:20:00 PM,724,Auto Theft,AUTO THEFT,134,,BOYLSTON ST,Part One,2017
Sunday,D4,12,I172055382,42.33562126,"(42.33562126, -71.07582361)",-71.07582361,7,1,7/9/2017 12:21:00 PM,724,Auto Theft,AUTO THEFT,170,,MASSACHUSETTS AVE,Part One,2017
Sunday,D4,14,I172053273,42.33898333,"(42.33898333, -71.07748706)",-71.07748706,7,1,7/2/2017 2:12:00 PM,724,Auto Theft,AUTO THEFT,156,,WORCESTER ST,Part One,2017
Sunday,D4,15,I172059790,42.34280177,"(42.34280177, -71.10069510)",-71.1006951,7,1,7/16/2017 3:45:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,626,,PETERBOROUGH ST,Part One,2017
Sunday,D4,16,I172059825,42.34932234,"(42.34932234, -71.07210216)",-71.07210216,7,1,7/23/2017 4:44:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,128,,BERKELEY ST,Part One,2017
Sunday,D4,17,I172055503,42.33675016,"(42.33675016, -71.07662788)",-71.07662788,7,1,7/9/2017 5:00:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,170,,WASHINGTON ST,Part One,2017
Sunday,D4,20,I172062025,42.33775515,"(42.33775515, -71.08980701)",-71.08980701,7,1,7/30/2017 8:05:00 PM,724,Auto Theft,AUTO THEFT,283,,FORSYTH ST,Part One,2017
Sunday,D4,22,I172057676,42.33593698,"(42.33593698, -71.08008791)",-71.08008791,7,1,7/16/2017 10:35:00 PM,724,Auto Theft,AUTO THEFT,273,,LENOX ST,Part One,2017
Sunday,D4,23,I172055525,42.34895777,"(42.34895777, -71.08489204)",-71.08489204,7,1,7/9/2017 11:08:00 PM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,141,,NEWBURY ST,Part One,2017
Sunday,E13,19,I172055472,42.32624204,"(42.32624204, -71.10317575)",-71.10317575,7,1,7/9/2017 7:20:00 PM,301,Robbery,ROBBERY - STREET,584,,HEATH ST,Part One,2017
Sunday,E13,21,I172062129,42.32469443,"(42.32469443, -71.10087902)",-71.10087902,7,1,7/30/2017 9:15:00 PM,724,Auto Theft,AUTO THEFT,912,,PARKER ST,Part One,2017
Sunday,E13,21,I172062129,42.32469443,"(42.32469443, -71.10087902)",-71.10087902,7,1,7/30/2017 9:15:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,912,,PARKER ST,Part One,2017
Sunday,E18,4,I172057472,42.24361883,"(42.24361883, -71.11989255)",-71.11989255,7,1,7/16/2017 4:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,940,,GARFIELD AVE,Part One,2017
Sunday,E18,11,I172059923,42.26209214,"(42.26209214, -71.11670964)",-71.11670964,7,1,7/23/2017 11:52:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,493,,METROPOLITAN AVE,Part One,2017
Sunday,E18,13,I172061934,42.2533034,"(42.25330340, -71.12971806)",-71.12971806,7,1,7/30/2017 1:38:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,542,,RIVER ST,Part One,2017
Sunday,E18,15,I172060590,42.23631051,"(42.23631051, -71.13231083)",-71.13231083,7,1,7/16/2017 3:00:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,527,,HYDE PARK AVE,Part One,2017
Sunday,E18,17,I172057613,42.25438033,"(42.25438033, -71.12869812)",-71.12869812,7,1,7/16/2017 5:08:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,542,,RIVER ST,Part One,2017
Sunday,E18,22,I172057766,42.2726799,"(42.27267990, -71.10925935)",-71.10925935,7,1,7/16/2017 10:00:00 PM,724,Auto Theft,AUTO THEFT,478,,TAMPA ST,Part One,2017
Sunday,A1,0,I172070786,42.36179428,"(42.36179428, -71.05711270)",-71.0571127,8,1,8/27/2017 12:01:00 AM,301,Robbery,ROBBERY - STREET,78,,HANOVER ST,Part One,2017
Sunday,A1,0,I172064221,42.35926487,"(42.35926487, -71.05429349)",-71.05429349,8,1,8/6/2017 12:12:00 AM,301,Robbery,ROBBERY - STREET,94,,CHATHAM ROW,Part One,2017
Sunday,A1,1,I172064485,42.35822966,"(42.35822966, -71.05362239)",-71.05362239,8,1,8/6/2017 1:00:00 AM,301,Robbery,ROBBERY - STREET,101,,MILK ST,Part One,2017
Sunday,A1,11,I172066769,42.35113804,"(42.35113804, -71.06487515)",-71.06487515,8,1,8/13/2017 11:00:00 AM,724,Auto Theft,AUTO THEFT,,,,Part One,2017
Sunday,A1,14,I172066533,42.36428719,"(42.36428719, -71.05251459)",-71.05251459,8,1,8/13/2017 2:20:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,88,,MOON ST,Part One,2017
Sunday,A1,18,I172068808,42.35074197,"(42.35074197, -71.06006135)",-71.06006135,8,1,8/20/2017 6:54:00 PM,724,Auto Theft,AUTO THEFT,116,,HUDSON ST,Part One,2017
Sunday,A1,20,I172066589,,"(0.00000000, 0.00000000)",,8,1,8/13/2017 8:10:00 PM,301,Robbery,ROBBERY - STREET,,,SUMMER ST,Part One,2017
Sunday,A15,4,I172066424,42.37994025,"(42.37994025, -71.06060665)",-71.06060665,8,1,8/13/2017 4:33:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,900,,POLK ST,Part One,2017
Sunday,A15,6,I172069255,42.37858217,"(42.37858217, -71.06142422)",-71.06142422,8,1,8/20/2017 6:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,900,,BUNKER HILL ST,Part One,2017
Sunday,A15,22,I172064427,42.37868909,"(42.37868909, -71.05346450)",-71.0534645,8,1,8/6/2017 10:00:00 PM,724,Auto Theft,AUTO THEFT,42,,DECATUR ST,Part One,2017
Sunday,A7,21,I172066606,42.38492212,"(42.38492212, -71.01746350)",-71.0174635,8,1,8/13/2017 9:22:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,14,,WORDSWORTH ST,Part One,2017
Sunday,B2,0,I172068609,42.32066147,"(42.32066147, -71.07067867)",-71.07067867,8,1,8/20/2017 12:15:00 AM,361,Robbery,ROBBERY - OTHER,183,,LEYLAND ST,Part One,2017
Sunday,B2,1,I172066705,42.32236889,"(42.32236889, -71.07267901)",-71.07267901,8,1,8/13/2017 1:51:00 AM,724,Auto Theft,AUTO THEFT,182,,BURRELL ST,Part One,2017
Sunday,B2,1,I172066409,42.31588482,"(42.31588482, -71.07822646)",-71.07822646,8,1,8/13/2017 1:06:00 AM,301,Robbery,ROBBERY - STREET,,,,Part One,2017
Sunday,B2,2,I172066399,42.32104169,"(42.32104169, -71.07215291)",-71.07215291,8,1,8/13/2017 2:16:00 AM,301,Robbery,ROBBERY - STREET,183,,DUDLEY ST,Part One,2017
Sunday,B2,5,I172064176,42.31432112,"(42.31432112, -71.07900586)",-71.07900586,8,1,8/6/2017 5:44:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,326,,BLUE HILL AVE,Part One,2017
Sunday,B2,6,I172068662,42.32692266,"(42.32692266, -71.08313475)",-71.08313475,8,1,8/20/2017 6:13:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,281,,WARREN ST,Part One,2017
Sunday,B2,11,I172071053,42.3221881,"(42.32218810, -71.09263314)",-71.09263314,8,1,8/27/2017 11:00:00 AM,724,Auto Theft,AUTO THEFT,300,,THORNTON ST,Part One,2017
Sunday,B2,15,I172064277,42.31521134,"(42.31521134, -71.08783592)",-71.08783592,8,1,8/6/2017 3:50:00 PM,301,Robbery,ROBBERY - STREET,312,,HUMBOLDT AVE,Part One,2017
Sunday,B2,17,I172066699,42.32950969,"(42.32950969, -71.08960850)",-71.0896085,8,1,8/13/2017 5:30:00 PM,301,Robbery,ROBBERY - STREET,288,,DUDLEY ST,Part One,2017
Sunday,B2,19,I172064332,42.31736234,"(42.31736234, -71.07724596)",-71.07724596,8,1,8/6/2017 7:30:00 PM,724,Auto Theft,AUTO THEFT,324,,INGLESIDE ST,Part One,2017
Sunday,B2,20,I172066580,42.31127726,"(42.31127726, -71.08909334)",-71.08909334,8,1,8/13/2017 8:01:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,318,,HOMESTEAD ST,Part One,2017
Sunday,B2,21,I172071018,42.33366323,"(42.33366323, -71.10711427)",-71.10711427,8,1,8/27/2017 9:35:00 PM,301,Robbery,ROBBERY - STREET,611,,SAINT ALBANS RD,Part One,2017
Sunday,B2,23,I172066720,42.31341383,"(42.31341383, -71.07789593)",-71.07789593,8,1,8/13/2017 11:30:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,326,,FAYSTON ST,Part One,2017
Sunday,B2,23,I172071130,42.31841468,"(42.31841468, -71.06507314)",-71.06507314,8,1,8/27/2017 11:30:00 PM,724,Auto Theft,AUTO THEFT,239,,HAMLET ST,Part One,2017
Sunday,B3,0,I172068721,42.27892192,"(42.27892192, -71.09499519)",-71.09499519,8,1,8/20/2017 12:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,468,,FOTTLER RD,Part One,2017
Sunday,B3,1,I172068922,42.28761226,"(42.28761226, -71.07166865)",-71.07166865,8,1,8/20/2017 1:00:00 AM,724,Auto Theft,AUTO THEFT,435,,TORREY ST,Part One,2017
Sunday,B3,14,I172064248,42.28329074,"(42.28329074, -71.08916307)",-71.08916307,8,1,8/6/2017 2:27:00 PM,301,Robbery,ROBBERY - STREET,428,,MORTON ST,Part One,2017
Sunday,B3,15,I172064258,42.28746609,"(42.28746609, -71.07231418)",-71.07231418,8,1,8/6/2017 3:07:00 PM,724,Auto Theft,AUTO THEFT,435,,TORREY ST,Part One,2017
Sunday,B3,21,I172071039,42.28089366,"(42.28089366, -71.08037468)",-71.08037468,8,1,8/27/2017 9:39:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,418,,SELDEN ST,Part One,2017
Sunday,B3,22,I172068923,42.26922278,"(42.26922278, -71.09384023)",-71.09384023,8,1,8/20/2017 10:00:00 PM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,476,,BLUE HILL AVE,Part One,2017
Sunday,C11,0,I172066376,42.29642169,"(42.29642169, -71.07045327)",-71.07045327,8,1,8/13/2017 12:25:00 AM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,358,,GREENBRIER ST,Part One,2017
Sunday,C11,1,I172064181,42.30703835,"(42.30703835, -71.06615319)",-71.06615319,8,1,8/6/2017 1:00:00 AM,724,Auto Theft,AUTO THEFT,335,,BOWDOIN ST,Part One,2017
Sunday,C11,6,I172068658,42.29919694,"(42.29919694, -71.06046974)",-71.06046974,8,1,8/20/2017 6:07:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,356,,DORCHESTER AVE,Part One,2017
Sunday,C11,7,I172068669,42.30028028,"(42.30028028, -71.06015261)",-71.06015261,8,1,8/20/2017 7:41:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,351,,DORCHESTER AVE,Part One,2017
Sunday,C11,9,I172068682,42.30247823,"(42.30247823, -71.06987297)",-71.06987297,8,1,8/20/2017 9:00:00 AM,361,Robbery,ROBBERY - OTHER,342,,GENEVA AVE,Part One,2017
Sunday,C11,17,I172068801,42.30254239,"(42.30254239, -71.05956690)",-71.0595669,8,1,8/20/2017 5:57:00 PM,311,Robbery,ROBBERY - COMMERCIAL,350,,DORCHESTER AVE,Part One,2017
Sunday,C11,22,I172071028,42.28866198,"(42.28866198, -71.06130524)",-71.06130524,8,1,8/27/2017 10:28:00 PM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,366,,MONSIGNOR PATRICK J. LYDO,Part One,2017
Sunday,C6,0,I172067552,42.32365136,"(42.32365136, -71.06020434)",-71.06020434,8,1,8/13/2017 12:00:00 AM,724,Auto Theft,AUTO THEFT,187,,BOSTON ST,Part One,2017
Sunday,C6,13,I172064224,42.33723127,"(42.33723127, -71.05539138)",-71.05539138,8,1,8/6/2017 1:10:00 PM,301,Robbery,ROBBERY - STREET,197,,C ST,Part One,2017
Sunday,C6,15,I172066518,42.33762749,"(42.33762749, -71.04950865)",-71.04950865,8,1,8/13/2017 3:00:00 PM,724,Auto Theft,AUTO THEFT,214,,E ST,Part One,2017
Sunday,C6,22,I172064348,42.33221776,"(42.33221776, -71.03986820)",-71.0398682,8,1,8/6/2017 10:16:00 PM,301,Robbery,ROBBERY - STREET,233,,E SEVENTH ST,Part One,2017
Sunday,D14,1,I172064150,42.3360657,"(42.33606570, -71.15062720)",-71.1506272,8,1,8/6/2017 1:47:00 AM,311,Robbery,ROBBERY - COMMERCIAL,789,,BEACON ST,Part One,2017
Sunday,D14,8,I172066686,42.34740458,"(42.34740458, -71.17066178)",-71.17066178,8,1,8/6/2017 8:00:00 AM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,753,,MARGO RD,Part One,2017
Sunday,D14,12,I172069278,42.3490821,"(42.34908210, -71.15301633)",-71.15301633,8,1,8/20/2017 12:00:00 PM,724,Auto Theft,AUTO THEFT,778,,WASHINGTON ST,Part One,2017
Sunday,D4,0,I172064144,42.34476208,"(42.34476208, -71.10074203)",-71.10074203,8,1,8/6/2017 12:49:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,627,,KILMARNOCK ST,Part One,2017
Sunday,D4,9,I172066459,42.33738014,"(42.33738014, -71.08388901)",-71.08388901,8,1,8/13/2017 9:49:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,285,,TREMONT ST,Part One,2017
Sunday,D4,10,I172064249,42.3458677,"(42.34586770, -71.08318913)",-71.08318913,8,1,8/6/2017 10:34:00 AM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,143,,BELVIDERE ST,Part One,2017
Sunday,E13,0,I172066383,42.31477552,"(42.31477552, -71.09705119)",-71.09705119,8,1,8/13/2017 12:52:00 AM,301,Robbery,ROBBERY - STREET,307,,COLUMBUS AVE,Part One,2017
Sunday,E13,2,I172064153,42.29202171,"(42.29202171, -71.11422063)",-71.11422063,8,1,8/6/2017 2:34:00 AM,724,Auto Theft,AUTO THEFT,506,,BOURNE ST,Part One,2017
Sunday,E13,2,I172070816,42.30971857,"(42.30971857, -71.10429432)",-71.10429432,8,1,8/27/2017 2:00:00 AM,724,Auto Theft,AUTO THEFT,574,,WASHINGTON ST,Part One,2017
Sunday,E13,5,I172066426,42.30971857,"(42.30971857, -71.10429432)",-71.10429432,8,1,8/13/2017 5:30:00 AM,301,Robbery,ROBBERY - STREET,574,,WASHINGTON ST,Part One,2017
Sunday,E13,8,I172068675,42.31451479,"(42.31451479, -71.09470820)",-71.0947082,8,1,8/20/2017 8:36:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,307,,WALNUT PARK,Part One,2017
Sunday,E13,14,I172066519,42.31176766,"(42.31176766, -71.09971564)",-71.09971564,8,1,8/13/2017 2:56:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,571,,MONTEBELLO RD,Part One,2017
Sunday,E13,16,I172066532,42.31078949,"(42.31078949, -71.10224589)",-71.10224589,8,1,8/13/2017 4:44:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,571,,FOREST HILLS ST,Part One,2017
Sunday,E13,17,I172066549,42.31078736,"(42.31078736, -71.09885578)",-71.09885578,8,1,8/13/2017 5:33:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,571,,PARK LN,Part One,2017
Sunday,E13,21,I172064442,42.30999157,"(42.30999157, -71.10048419)",-71.10048419,8,1,8/6/2017 9:30:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,571,,ROBESON ST,Part One,2017
Sunday,E18,12,I172067211,42.26560754,"(42.26560754, -71.11608448)",-71.11608448,8,1,8/13/2017 12:00:00 PM,724,Auto Theft,AUTO THEFT,492,,HUNTINGTON AVE,Part One,2017
Sunday,E18,17,I172066545,42.25912397,"(42.25912397, -71.11846086)",-71.11846086,8,1,8/13/2017 5:36:07 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,494,,WEST ST,Part One,2017
