Date,Number of Records,Primary Type
1/20/2017 5:20:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 5:30:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 6:00:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 6:00:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 6:15:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 6:20:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 7:00:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 7:20:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 8:00:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 8:00:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 8:50:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 11:30:00 AM,1,MOTOR VEHICLE THEFT
1/20/2017 2:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 2:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 3:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 5:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 5:35:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 8:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 8:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 9:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 9:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 9:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 10:30:00 PM,1,MOTOR VEHICLE THEFT
1/20/2017 11:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 12:30:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 2:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 3:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 4:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 6:39:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 9:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 9:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 10:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 10:00:00 AM,1,MOTOR VEHICLE THEFT
1/21/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 12:30:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 4:45:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 4:55:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 7:02:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 7:30:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 7:30:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 8:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 8:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 9:20:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 9:30:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 11:00:00 PM,1,MOTOR VEHICLE THEFT
1/21/2017 11:30:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 12:00:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 12:00:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 1:00:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 1:29:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 2:00:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 3:30:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 4:00:00 AM,1,MOTOR VEHICLE THEFT
1/22/2017 12:05:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 1:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 2:30:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 4:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 4:30:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 4:35:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 5:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 6:30:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 6:30:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 6:40:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 8:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 8:45:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/22/2017 11:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 1:00:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 2:00:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 3:40:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 4:04:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 6:35:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 6:45:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 7:30:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 7:40:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 7:45:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 8:00:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 8:10:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 9:00:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 9:30:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 11:30:00 AM,1,MOTOR VEHICLE THEFT
1/23/2017 12:30:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 1:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 2:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 3:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 4:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 4:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 4:40:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 5:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 8:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 9:30:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 9:30:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/23/2017 11:30:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 5:30:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 6:30:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 6:48:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 6:50:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 7:00:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 7:00:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 7:10:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 7:40:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 9:30:00 AM,1,MOTOR VEHICLE THEFT
1/24/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 12:30:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 3:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 4:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 4:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 5:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 5:30:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 9:00:00 PM,1,MOTOR VEHICLE THEFT
1/24/2017 11:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 1:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 2:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 2:45:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 4:15:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 5:45:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 6:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 6:30:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 7:05:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 7:57:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 8:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 8:30:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 8:45:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 9:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 9:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 10:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 10:59:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 11:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 11:00:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 11:30:00 AM,1,MOTOR VEHICLE THEFT
1/25/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 12:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 4:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 4:20:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 4:30:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 8:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 8:45:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 10:00:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 10:01:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 10:05:00 PM,1,MOTOR VEHICLE THEFT
1/25/2017 11:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 12:01:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 3:00:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 3:30:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 6:00:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 6:00:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 6:06:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 6:30:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 7:00:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 7:30:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 8:00:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 8:06:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 9:00:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 9:30:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 9:30:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 10:15:00 AM,1,MOTOR VEHICLE THEFT
1/26/2017 3:13:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 4:10:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 4:30:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 5:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 5:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 5:10:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 5:28:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 6:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 6:30:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 6:55:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 7:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 7:10:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 7:45:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 7:45:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 7:55:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 8:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 9:00:00 PM,1,MOTOR VEHICLE THEFT
1/26/2017 9:00:00 PM,1,MOTOR VEHICLE THEFT
1/10/2017 1:10:00 AM,1,BURGLARY
1/10/2017 1:30:00 AM,1,BURGLARY
1/10/2017 1:40:00 AM,1,BURGLARY
1/11/2017 10:00:00 PM,1,BURGLARY
1/12/2017 3:00:00 AM,1,BURGLARY
1/12/2017 9:27:00 AM,1,BURGLARY
1/12/2017 3:15:00 PM,1,BURGLARY
1/12/2017 5:00:00 PM,1,BURGLARY
1/13/2017 12:54:00 AM,1,BURGLARY
1/15/2017 3:33:00 AM,1,BURGLARY
1/15/2017 7:00:00 PM,1,BURGLARY
1/15/2017 8:14:00 PM,1,BURGLARY
1/16/2017 4:40:00 PM,1,BURGLARY
1/16/2017 5:00:00 PM,1,BURGLARY
1/16/2017 5:00:00 PM,1,BURGLARY
1/18/2017 11:00:00 AM,1,BURGLARY
1/18/2017 12:20:00 PM,1,BURGLARY
1/18/2017 12:40:00 PM,1,BURGLARY
1/18/2017 2:00:00 PM,1,BURGLARY
1/18/2017 9:00:00 PM,1,BURGLARY
1/19/2017 10:15:00 AM,1,BURGLARY
1/19/2017 9:00:00 PM,1,BURGLARY
1/20/2017 2:55:00 AM,1,BURGLARY
1/20/2017 9:50:00 AM,1,BURGLARY
1/20/2017 8:00:00 PM,1,BURGLARY
1/21/2017 2:25:00 AM,1,BURGLARY
1/21/2017 9:40:00 PM,1,BURGLARY
1/22/2017 4:30:00 AM,1,BURGLARY
1/22/2017 10:30:00 PM,1,BURGLARY
1/23/2017 3:45:00 AM,1,BURGLARY
1/23/2017 1:15:00 PM,1,BURGLARY
1/24/2017 4:14:00 AM,1,BURGLARY
1/24/2017 4:17:00 PM,1,BURGLARY
1/25/2017 7:25:00 AM,1,BURGLARY
1/25/2017 11:00:00 AM,1,BURGLARY
1/25/2017 4:00:00 PM,1,BURGLARY
1/25/2017 6:15:00 PM,1,BURGLARY
1/30/2017 7:50:00 AM,1,BURGLARY
1/30/2017 12:09:00 PM,1,BURGLARY
1/31/2017 10:50:00 PM,1,BURGLARY
1/31/2017 10:56:00 PM,1,BURGLARY
1/31/2017 11:00:00 PM,1,BURGLARY
2/1/2017 4:00:00 PM,1,BURGLARY
2/1/2017 8:47:00 PM,1,BURGLARY
2/1/2017 11:30:00 PM,1,BURGLARY
2/2/2017 1:50:00 AM,1,BURGLARY
2/2/2017 5:00:00 AM,1,BURGLARY
2/2/2017 10:20:00 AM,1,BURGLARY
2/7/2017 5:24:00 PM,1,BURGLARY
2/9/2017 3:53:00 AM,1,BURGLARY
2/9/2017 8:00:00 AM,1,BURGLARY
2/9/2017 9:00:00 AM,1,BURGLARY
2/9/2017 11:30:00 AM,1,BURGLARY
2/10/2017 12:00:00 AM,1,BURGLARY
2/10/2017 5:14:00 AM,1,BURGLARY
2/10/2017 9:00:00 AM,1,BURGLARY
2/10/2017 8:50:00 PM,1,BURGLARY
2/11/2017 5:35:00 PM,1,BURGLARY
2/14/2017 11:30:00 AM,1,BURGLARY
2/14/2017 2:30:00 PM,1,BURGLARY
2/14/2017 3:10:00 PM,1,BURGLARY
2/15/2017 6:45:00 AM,1,BURGLARY
2/15/2017 10:10:00 PM,1,BURGLARY
2/16/2017 12:00:00 PM,1,BURGLARY
2/16/2017 6:50:00 PM,1,BURGLARY
2/17/2017 11:00:00 PM,1,BURGLARY
2/18/2017 1:00:00 PM,1,BURGLARY
2/20/2017 4:47:00 AM,1,BURGLARY
2/22/2017 7:30:00 AM,1,BURGLARY
2/24/2017 8:38:00 PM,1,BURGLARY
2/28/2017 7:50:00 PM,1,BURGLARY
3/1/2017 8:40:00 PM,1,BURGLARY
3/7/2017 5:00:00 PM,1,BURGLARY
3/9/2017 4:30:00 AM,1,BURGLARY
3/9/2017 6:45:00 AM,1,BURGLARY
3/10/2017 4:33:00 AM,1,BURGLARY
3/14/2017 8:30:00 AM,1,BURGLARY
3/14/2017 2:00:00 PM,1,BURGLARY
3/17/2017 9:00:00 AM,1,BURGLARY
3/19/2017 7:41:00 PM,1,BURGLARY
3/22/2017 5:10:00 PM,1,BURGLARY
3/24/2017 10:30:00 AM,1,BURGLARY
3/24/2017 11:00:00 AM,1,BURGLARY
3/25/2017 4:32:00 AM,1,BURGLARY
3/25/2017 8:25:00 AM,1,BURGLARY
3/26/2017 11:55:00 AM,1,BURGLARY
3/28/2017 1:03:00 AM,1,BURGLARY
3/29/2017 7:30:00 AM,1,BURGLARY
3/29/2017 12:20:00 PM,1,BURGLARY
4/1/2017 12:00:00 PM,1,BURGLARY
4/4/2017 9:30:00 AM,1,BURGLARY
4/5/2017 2:00:00 PM,1,BURGLARY
4/8/2017 9:30:00 PM,1,BURGLARY
4/9/2017 3:55:00 PM,1,BURGLARY
4/11/2017 5:28:00 PM,1,BURGLARY
4/12/2017 10:40:00 AM,1,BURGLARY
4/14/2017 6:00:00 AM,1,BURGLARY
4/14/2017 11:30:00 AM,1,BURGLARY
4/16/2017 11:12:00 AM,1,BURGLARY
4/16/2017 5:30:00 PM,1,BURGLARY
4/17/2017 9:00:00 AM,1,BURGLARY
4/17/2017 9:48:00 AM,1,BURGLARY
4/17/2017 9:55:00 AM,1,BURGLARY
4/17/2017 5:00:00 PM,1,BURGLARY
4/17/2017 8:30:00 PM,1,BURGLARY
4/18/2017 8:00:00 AM,1,BURGLARY
4/18/2017 5:30:00 PM,1,BURGLARY
4/19/2017 4:00:00 AM,1,BURGLARY
4/19/2017 4:45:00 AM,1,BURGLARY
4/20/2017 3:59:00 AM,1,BURGLARY
4/20/2017 9:45:00 AM,1,BURGLARY
4/23/2017 11:20:00 AM,1,BURGLARY
4/25/2017 12:50:00 AM,1,BURGLARY
4/27/2017 6:30:00 PM,1,BURGLARY
4/28/2017 1:40:00 PM,1,BURGLARY
5/1/2017 7:30:00 AM,1,BURGLARY
5/1/2017 10:15:00 AM,1,BURGLARY
5/2/2017 2:30:00 AM,1,BURGLARY
5/3/2017 5:00:00 AM,1,BURGLARY
5/3/2017 3:00:00 PM,1,BURGLARY
5/4/2017 9:45:00 AM,1,BURGLARY
5/4/2017 10:55:00 PM,1,BURGLARY
5/8/2017 5:40:00 AM,1,BURGLARY
5/8/2017 8:00:00 AM,1,BURGLARY
5/9/2017 7:00:00 PM,1,BURGLARY
5/10/2017 8:00:00 PM,1,BURGLARY
5/11/2017 8:51:00 AM,1,BURGLARY
5/11/2017 11:00:00 AM,1,BURGLARY
5/13/2017 9:30:00 PM,1,BURGLARY
5/14/2017 11:00:00 AM,1,BURGLARY
5/19/2017 2:40:00 PM,1,BURGLARY
5/21/2017 10:30:00 AM,1,BURGLARY
5/22/2017 1:30:00 PM,1,BURGLARY
5/25/2017 2:00:00 PM,1,BURGLARY
5/27/2017 6:00:00 AM,1,BURGLARY
5/28/2017 10:10:00 PM,1,BURGLARY
5/29/2017 4:30:00 PM,1,BURGLARY
6/1/2017 7:00:00 PM,1,BURGLARY
6/2/2017 2:40:00 AM,1,BURGLARY
6/2/2017 12:53:00 PM,1,BURGLARY
6/4/2017 12:30:00 AM,1,BURGLARY
6/4/2017 1:30:00 PM,1,BURGLARY
6/5/2017 1:35:00 AM,1,BURGLARY
6/5/2017 2:00:00 AM,1,BURGLARY
6/7/2017 3:00:00 AM,1,BURGLARY
6/9/2017 4:00:00 PM,1,BURGLARY
6/12/2017 1:00:00 PM,1,BURGLARY
6/12/2017 2:48:00 PM,1,BURGLARY
6/16/2017 7:15:00 AM,1,BURGLARY
6/18/2017 2:32:00 AM,1,BURGLARY
6/18/2017 8:00:00 PM,1,BURGLARY
6/19/2017 5:40:00 AM,1,BURGLARY
6/20/2017 5:00:00 PM,1,BURGLARY
6/21/2017 10:00:00 PM,1,BURGLARY
6/22/2017 3:50:00 AM,1,BURGLARY
6/23/2017 10:00:00 AM,1,BURGLARY
6/25/2017 12:33:00 PM,1,BURGLARY
6/28/2017 12:36:00 PM,1,BURGLARY
6/29/2017 9:44:00 AM,1,BURGLARY
6/30/2017 6:00:00 AM,1,BURGLARY
7/1/2017 11:30:00 PM,1,BURGLARY
7/3/2017 12:15:00 PM,1,BURGLARY
7/3/2017 1:30:00 PM,1,BURGLARY
7/4/2017 4:26:00 AM,1,BURGLARY
7/4/2017 10:30:00 AM,1,BURGLARY
7/5/2017 10:00:00 AM,1,BURGLARY
7/6/2017 7:30:00 PM,1,BURGLARY
7/8/2017 1:19:00 PM,1,BURGLARY
7/10/2017 4:00:00 PM,1,BURGLARY
7/11/2017 12:15:00 PM,1,BURGLARY
7/12/2017 2:00:00 PM,1,BURGLARY
7/13/2017 10:00:00 AM,1,BURGLARY
7/13/2017 11:00:00 PM,1,BURGLARY
7/14/2017 12:00:00 PM,1,BURGLARY
7/16/2017 11:30:00 AM,1,BURGLARY
7/18/2017 12:30:00 AM,1,BURGLARY
7/18/2017 6:57:00 PM,1,BURGLARY
7/20/2017 7:00:00 AM,1,BURGLARY
7/20/2017 9:45:00 AM,1,BURGLARY
7/20/2017 12:00:00 PM,1,BURGLARY
7/21/2017 2:11:00 AM,1,BURGLARY
7/26/2017 1:30:00 AM,1,BURGLARY
7/27/2017 12:01:00 AM,1,BURGLARY
7/31/2017 4:50:00 AM,1,BURGLARY
7/31/2017 10:00:00 AM,1,BURGLARY
7/31/2017 10:07:00 PM,1,BURGLARY
8/1/2017 12:22:00 AM,1,BURGLARY
8/2/2017 7:52:00 AM,1,BURGLARY
8/4/2017 8:30:00 AM,1,BURGLARY
8/7/2017 8:00:00 AM,1,BURGLARY
8/8/2017 1:50:00 AM,1,BURGLARY
8/9/2017 7:00:00 AM,1,BURGLARY
8/9/2017 10:00:00 AM,1,BURGLARY
8/11/2017 12:01:00 AM,1,BURGLARY
8/13/2017 4:30:00 PM,1,BURGLARY
8/13/2017 5:00:00 PM,1,BURGLARY
8/15/2017 10:51:00 AM,1,BURGLARY
8/17/2017 6:00:00 PM,1,BURGLARY
8/17/2017 8:00:00 PM,1,BURGLARY
8/18/2017 5:00:00 PM,1,BURGLARY
8/20/2017 2:30:00 AM,1,BURGLARY
8/21/2017 12:45:00 PM,1,BURGLARY
8/21/2017 5:30:00 PM,1,BURGLARY
8/27/2017 11:03:00 PM,1,BURGLARY
8/28/2017 1:33:00 PM,1,BURGLARY
8/29/2017 10:59:00 AM,1,BURGLARY
8/30/2017 4:30:00 PM,1,BURGLARY
9/1/2017 11:00:00 AM,1,BURGLARY
9/12/2017 12:17:00 PM,1,BURGLARY
9/12/2017 3:56:00 PM,1,BURGLARY
9/13/2017 4:00:00 AM,1,BURGLARY
9/13/2017 1:10:00 PM,1,BURGLARY
9/15/2017 7:00:00 AM,1,BURGLARY
9/16/2017 10:44:00 PM,1,BURGLARY
9/17/2017 7:00:00 PM,1,BURGLARY
9/17/2017 9:43:00 PM,1,BURGLARY
9/18/2017 1:00:00 AM,1,BURGLARY
9/18/2017 6:00:00 PM,1,BURGLARY
9/20/2017 10:30:00 PM,1,BURGLARY
9/23/2017 7:30:00 AM,1,BURGLARY
9/25/2017 8:00:00 PM,1,BURGLARY
9/26/2017 12:30:00 PM,1,BURGLARY
9/26/2017 7:07:00 PM,1,BURGLARY
10/2/2017 12:38:00 PM,1,BURGLARY
10/3/2017 1:13:00 AM,1,BURGLARY
10/3/2017 2:05:00 PM,1,BURGLARY
10/8/2017 12:30:00 PM,1,BURGLARY
10/9/2017 5:20:00 PM,1,BURGLARY
10/11/2017 11:45:00 AM,1,BURGLARY
10/11/2017 12:00:00 PM,1,BURGLARY
10/12/2017 4:30:00 PM,1,BURGLARY
10/12/2017 9:50:00 PM,1,BURGLARY
10/14/2017 2:35:00 AM,1,BURGLARY
10/17/2017 1:00:00 PM,1,BURGLARY
10/17/2017 4:25:00 PM,1,BURGLARY
10/17/2017 7:57:00 PM,1,BURGLARY
10/19/2017 3:48:00 PM,1,BURGLARY
10/19/2017 3:55:00 PM,1,BURGLARY
10/19/2017 4:30:00 PM,1,BURGLARY
10/20/2017 12:35:00 PM,1,BURGLARY
10/20/2017 7:00:00 PM,1,BURGLARY
10/21/2017 12:00:00 PM,1,BURGLARY
10/24/2017 8:00:00 AM,1,BURGLARY
10/25/2017 12:15:00 PM,1,BURGLARY
10/25/2017 2:00:00 PM,1,BURGLARY
10/27/2017 3:30:00 PM,1,BURGLARY
10/27/2017 8:00:00 PM,1,BURGLARY
10/30/2017 8:30:00 AM,1,BURGLARY
10/30/2017 3:25:00 PM,1,BURGLARY
10/31/2017 12:01:00 AM,1,BURGLARY
10/31/2017 6:30:00 AM,1,BURGLARY
11/1/2017 2:00:00 PM,1,BURGLARY
11/1/2017 5:15:00 PM,1,BURGLARY
11/1/2017 7:13:00 PM,1,BURGLARY
11/2/2017 5:15:00 AM,1,BURGLARY
11/2/2017 5:50:00 AM,1,BURGLARY
11/3/2017 12:00:00 PM,1,BURGLARY
11/5/2017 6:32:00 PM,1,BURGLARY
11/6/2017 5:33:00 AM,1,BURGLARY
11/7/2017 8:22:00 AM,1,BURGLARY
11/7/2017 9:15:00 AM,1,BURGLARY
11/7/2017 5:00:00 PM,1,BURGLARY
11/9/2017 11:40:00 PM,1,BURGLARY
11/10/2017 9:30:00 AM,1,BURGLARY
11/13/2017 12:30:00 PM,1,BURGLARY
11/13/2017 4:20:00 PM,1,BURGLARY
11/14/2017 9:50:00 AM,1,BURGLARY
11/15/2017 2:08:00 AM,1,BURGLARY
11/16/2017 4:15:00 AM,1,BURGLARY
11/17/2017 6:30:00 AM,1,BURGLARY
11/17/2017 12:45:00 PM,1,BURGLARY
11/26/2017 5:53:00 AM,1,BURGLARY
11/27/2017 4:00:00 AM,1,BURGLARY
11/27/2017 6:00:00 PM,1,BURGLARY
11/27/2017 10:33:00 PM,1,BURGLARY
11/28/2017 4:07:00 AM,1,BURGLARY
11/28/2017 5:15:00 PM,1,BURGLARY
11/28/2017 10:00:00 PM,1,BURGLARY
11/29/2017 6:00:00 PM,1,BURGLARY
12/1/2017 4:30:00 PM,1,BURGLARY
12/2/2017 1:20:00 PM,1,BURGLARY
12/3/2017 3:30:00 PM,1,BURGLARY
12/4/2017 4:15:00 PM,1,BURGLARY
12/7/2017 7:36:00 PM,1,BURGLARY
12/7/2017 9:00:00 PM,1,BURGLARY
12/9/2017 4:57:00 AM,1,BURGLARY
12/16/2017 12:45:00 AM,1,BURGLARY
12/18/2017 9:10:00 PM,1,BURGLARY
12/21/2017 12:20:00 PM,1,BURGLARY
1/1/2017 7:00:00 AM,1,BURGLARY
1/1/2017 1:00:00 PM,1,BURGLARY
